,id,charge,chargingState,chargePercentage,chargeCompletionDate,chargeCompletedAt,chargeLimit,isPluggedIn,chargerVoltage,chargerCurrent,chargerWattage,range,latitude,longitude,createdAt
2339,clznhh75l03bd2aggrl0wfvt5,,idle,52,,2024-08-10T01:55:05.546Z,80,False,2,0,0,141,,,2024-08-10T01:55:05.547Z
2340,clznhnu2s03d52aggayoodzp5,,idle,52,,2024-08-10T02:00:06.659Z,80,False,2,0,0,141,,,2024-08-10T02:00:06.661Z
2341,clznhu3wk00074obye5k4rcnh,,idle,52,,2024-08-10T02:05:07.889Z,80,False,2,0,0,142,,,2024-08-10T02:05:07.890Z
2342,clzni0hla00194obyn4gv45i9,,idle,52,,2024-08-10T02:10:05.526Z,80,False,2,0,0,141,,,2024-08-10T02:10:05.527Z
2343,clzni6zq6002z4obyp2zwon07,,idle,52,,2024-08-10T02:15:05.493Z,80,False,2,0,0,141,,,2024-08-10T02:15:05.494Z
2344,clznidcbf004z4obybtnynlpp,,idle,51,,2024-08-10T02:20:05.258Z,80,False,2,0,0,141,,,2024-08-10T02:20:05.259Z
2345,clznijswy00614oby8w3a0fnv,,idle,51,,2024-08-10T02:25:06.707Z,80,False,2,0,0,141,,,2024-08-10T02:25:06.708Z
2346,clzniqazs007t4obytg7wtka1,,idle,51,,2024-08-10T02:30:04.975Z,80,False,2,0,0,141,,,2024-08-10T02:30:04.977Z
2347,clzniwmhj009j4obyizyvu0bd,,idle,51,,2024-08-10T02:35:04.887Z,80,False,2,0,0,141,,,2024-08-10T02:35:04.888Z
2348,clznj32m100al4obyz6soz0oz,,idle,51,,2024-08-10T02:40:05.715Z,80,False,2,0,0,141,,,2024-08-10T02:40:05.716Z
2349,clznj9mzb00cd4obys5rs48wa,,idle,51,,2024-08-10T02:45:04.733Z,80,False,2,0,0,141,,,2024-08-10T02:45:04.735Z
2350,clznjg00800e14oby0rcza4x9,,idle,51,,2024-08-10T02:50:08.840Z,80,False,2,0,0,141,,,2024-08-10T02:50:08.841Z
2351,clznjmcg600f34obyot4q3p0n,,idle,51,,2024-08-10T02:55:04.949Z,80,False,2,0,0,141,,,2024-08-10T02:55:04.949Z
2352,clznjsxcr00gv4obyaaclp758,,idle,51,,2024-08-10T03:00:06.603Z,80,False,2,0,0,141,,,2024-08-10T03:00:06.605Z
2353,clznjz7je00ij4obyhnv0vybl,,idle,51,,2024-08-10T03:05:05.109Z,80,False,2,0,0,140,,,2024-08-10T03:05:05.110Z
2354,clznk5ocj00jh4obyck03gt1h,,idle,51,,2024-08-10T03:10:06.835Z,80,False,2,0,0,140,,,2024-08-10T03:10:06.836Z
2355,clznkc5x600l34obyrdcvz6hx,,idle,51,,2024-08-10T03:15:04.627Z,80,False,2,0,0,140,,,2024-08-10T03:15:04.627Z
2356,clznkihzw00nb4obyz9fqzqgf,,idle,51,,2024-08-10T03:20:05.120Z,80,False,2,0,0,140,,,2024-08-10T03:20:05.122Z
2357,clznkoxoo00od4obyro8b9c2u,,idle,51,,2024-08-10T03:25:05.395Z,80,False,2,0,0,140,,,2024-08-10T03:25:05.396Z
2358,clznkvids00q54obyg0p6mnvu,,idle,51,,2024-08-10T03:30:05.897Z,80,False,2,0,0,140,,,2024-08-10T03:30:05.898Z
2359,clznl1t9c00rx4obyimcj1mzd,,idle,51,,2024-08-10T03:35:06.175Z,80,False,2,0,0,140,,,2024-08-10T03:35:06.177Z
2360,clznl8b2700sz4oby1nd4g9jw,,charging,51,,2024-08-10T03:40:09.134Z,80,False,2,0,0,140,47.70663,-122.327324,2024-08-10T03:40:09.136Z
2361,clznlet2700ur4obyf48cy4eq,,discharging,49,,2024-08-10T03:45:04.872Z,80,False,2,0,0,135,47.70663,-122.327324,2024-08-10T03:45:04.873Z
2362,clznll30p00wf4obyxvqwm9zn,,charging,51,,2024-08-10T04:05:05.348Z,80,True,385,0,0,139,47.629875,-122.300983,2024-08-10T03:50:05.349Z
2363,clznlriki00xh4oby42c7xmkp,,charging,64,,2024-08-10T04:04:05.382Z,80,True,392,0,0,174,47.629875,-122.300983,2024-08-10T03:55:05.384Z
2364,clznly45900z34obycrifs810,,charging,75,,2024-08-10T04:03:05.808Z,80,True,398,0,0,205,47.629875,-122.300983,2024-08-10T04:00:05.809Z
2365,clznm4da9010d4obyzw6xl8zr,,discharging,80,,2024-08-10T04:05:05.067Z,80,False,2,0,0,219,47.629875,-122.300983,2024-08-10T04:05:05.069Z
2366,clznmasy3011d4oby8k4r9y93,,charging,78,,2024-08-10T04:10:05.300Z,80,False,2,0,0,214,47.629875,-122.300983,2024-08-10T04:10:05.301Z
2367,clznmhe6r01394obya0cn8dve,,discharging,77,,2024-08-10T04:15:05.982Z,80,False,2,0,0,211,,,2024-08-10T04:15:05.986Z
2368,clznmnv4q01554oby6jus7dr3,,idle,77,,2024-08-10T04:20:14.629Z,80,False,2,0,0,211,,,2024-08-10T04:20:14.630Z
2369,clznmu38g01674obyabx2pj3w,,idle,77,,2024-08-10T04:25:05.071Z,80,False,2,0,0,211,,,2024-08-10T04:25:05.076Z
2370,clznn0q2s017x4obyw6plgyr8,,idle,76,,2024-08-10T04:30:05.594Z,80,False,2,0,0,209,,,2024-08-10T04:30:05.596Z
2371,clznn6z3o01974obytmhpbfjg,,idle,76,,2024-08-10T04:35:06.202Z,80,False,2,0,0,208,,,2024-08-10T04:35:06.203Z
2372,clznnde3601a94oby47fbgsx5,,idle,75,,2024-08-10T04:40:05.586Z,80,False,2,0,0,207,,,2024-08-10T04:40:05.587Z
2373,clznnjzbt01cn4obymkvusumg,,idle,75,,2024-08-10T04:45:08.551Z,80,False,2,0,0,206,,,2024-08-10T04:45:08.553Z
2374,clznnq8p101dz4obyx7iweabn,,idle,75,,2024-08-10T04:50:05.167Z,80,False,2,0,0,206,,,2024-08-10T04:50:05.169Z
2375,clznnwo8m01ez4obyg8jse4up,,idle,75,,2024-08-10T04:55:05.225Z,80,False,2,0,0,206,,,2024-08-10T04:55:05.226Z
2376,clzno3bwj01gz4obybge4pl82,,idle,75,,2024-08-10T05:00:05.079Z,80,False,2,0,0,205,,,2024-08-10T05:00:05.080Z
2377,clzno9jaf01il4oby1gvv5fee,,idle,75,,2024-08-10T05:05:05.337Z,80,False,2,0,0,205,,,2024-08-10T05:05:05.338Z
2378,clznofybm01jn4obymwazgxlb,,idle,75,,2024-08-10T05:10:04.782Z,80,False,2,0,0,205,,,2024-08-10T05:10:04.784Z
2379,clznomljz01lj4obymz0n1570,,idle,75,,2024-08-10T05:15:05.625Z,80,False,2,0,0,205,,,2024-08-10T05:15:05.627Z
2380,clznostlg01n54oby8rqhwnle,,idle,75,,2024-08-10T05:20:05.159Z,80,False,2,0,0,204,,,2024-08-10T05:20:05.160Z
2381,clznoz8pu01o74obyv5l6se82,,idle,74,,2024-08-10T05:25:04.725Z,80,False,2,0,0,204,,,2024-08-10T05:25:04.727Z
2382,clznp5vqh01pz4obyvcobfi1l,,idle,74,,2024-08-10T05:30:06.722Z,80,False,2,0,0,204,,,2024-08-10T05:30:06.723Z
2383,clznpc5ct01rv4oby4mit9voy,,idle,74,,2024-08-10T05:35:06.873Z,80,False,2,0,0,204,,,2024-08-10T05:35:06.875Z
2384,clznpil4501sx4obyuad0h54a,,idle,74,,2024-08-10T05:40:05.603Z,80,False,2,0,0,204,,,2024-08-10T05:40:05.604Z
2385,clznpp63u01up4obyhla3j8uq,,idle,74,,2024-08-10T05:45:05.582Z,80,False,2,0,0,204,,,2024-08-10T05:45:05.587Z
2386,clznpve2y01w74oby1fyhe4l4,,idle,74,,2024-08-10T05:50:04.351Z,80,False,2,0,0,204,,,2024-08-10T05:50:04.353Z
2387,clznq1t7v01x94oby53s7r2gb,,idle,74,,2024-08-10T05:55:04.188Z,80,False,2,0,0,204,,,2024-08-10T05:55:04.189Z
2388,clznq8guv01yz4obyszi0kfq2,,idle,74,,2024-08-10T06:00:07.238Z,80,False,2,0,0,204,,,2024-08-10T06:00:07.239Z
2389,clznqeohb020j4obyxrbuu5v6,,idle,74,,2024-08-10T06:05:04.573Z,80,False,2,0,0,204,,,2024-08-10T06:05:04.574Z
2390,clznql4hz021l4obynynyzgwh,,idle,74,,2024-08-10T06:10:05.275Z,80,False,2,0,0,204,,,2024-08-10T06:10:05.278Z
2391,clznqrrey023d4obyg6pk05u0,,idle,74,,2024-08-10T06:15:05.325Z,80,False,2,0,0,204,,,2024-08-10T06:15:05.326Z
2392,clznqy2ti024v4obyk8hpzacm,,idle,74,,2024-08-10T06:20:09.605Z,80,False,2,0,0,203,,,2024-08-10T06:20:09.616Z
2393,clznr4ew2025t4obyrjkg0ajh,,idle,74,,2024-08-10T06:25:05.194Z,80,False,2,0,0,203,,,2024-08-10T06:25:05.196Z
2394,clznraz6k027h4obyiqr4iih0,,idle,74,,2024-08-10T06:30:06.191Z,80,False,2,0,0,203,,,2024-08-10T06:30:06.192Z
2395,clznrh9cg029b4obyog9f3by2,,idle,74,,2024-08-10T06:35:04.552Z,80,False,2,0,0,203,,,2024-08-10T06:35:04.553Z
2396,clznrnoz202ab4obyhwbmew6y,,idle,74,,2024-08-10T06:40:04.729Z,80,False,2,0,0,203,,,2024-08-10T06:40:04.730Z
2397,clznruc0f02c14oby75hdeluq,,idle,74,,2024-08-10T06:45:04.387Z,80,False,2,0,0,203,,,2024-08-10T06:45:04.403Z
2398,clzns0kcn02dn4oby6x2461pv,,idle,74,,2024-08-10T06:50:05.271Z,80,False,2,0,0,203,,,2024-08-10T06:50:05.272Z
2399,clzns6zo202en4obyyperh108,,idle,74,,2024-08-10T06:55:05.051Z,80,False,2,0,0,203,,,2024-08-10T06:55:05.066Z
2400,clznsdlxq02gd4obymb9ghgbl,,idle,74,,2024-08-10T07:00:05.622Z,80,False,2,0,0,203,,,2024-08-10T07:00:05.634Z
2401,clznsjufy02i14obyzfacmj01,,idle,74,,2024-08-10T07:05:04.813Z,80,False,2,0,0,203,,,2024-08-10T07:05:04.814Z
2402,clznsqa6s02j34oby012y445f,,idle,74,,2024-08-10T07:10:05.157Z,80,False,2,0,0,203,,,2024-08-10T07:10:05.158Z
2403,clznsww1i02kt4obyx3msneaw,,idle,74,,2024-08-10T07:15:04.749Z,80,False,2,0,0,203,,,2024-08-10T07:15:04.751Z
2404,clznt35bw02mb4oby2qy12ft0,,idle,74,,2024-08-10T07:20:05.075Z,80,False,2,0,0,203,,,2024-08-10T07:20:05.076Z
2405,clznt9kp302nb4oby3xqmxch6,,idle,74,,2024-08-10T07:25:05.246Z,80,False,2,0,0,203,,,2024-08-10T07:25:05.247Z
2406,clzntg7ye02p74obyg71c8ul1,,idle,74,,2024-08-10T07:30:07.320Z,80,False,2,0,0,202,,,2024-08-10T07:30:07.321Z
2407,clzntmhao02qv4oby7r0xk7h8,,idle,74,,2024-08-10T07:35:07.354Z,80,False,2,0,0,202,,,2024-08-10T07:35:07.356Z
2408,clzntsuq402rx4obya4tgjy59,,idle,74,,2024-08-10T07:40:04.700Z,80,False,2,0,0,202,,,2024-08-10T07:40:04.701Z
2409,clzntzhr602tp4obytby7wj9b,,idle,74,,2024-08-10T07:45:05.253Z,80,False,2,0,0,202,,,2024-08-10T07:45:05.254Z
2410,clznu5phj02x34obyn5er023r,,idle,74,,2024-08-10T07:50:04.408Z,80,False,2,0,0,202,,,2024-08-10T07:50:04.409Z
2411,clznuc5ft02y54obypqpjja2l,,idle,74,,2024-08-10T07:55:05.049Z,80,False,2,0,0,202,,,2024-08-10T07:55:05.050Z
2412,clznuisg902zx4obyte3q6mb4,,idle,74,,2024-08-10T08:00:05.494Z,80,False,2,0,0,202,,,2024-08-10T08:00:05.496Z
2413,clznuozz1031l4obyerg49dow,,idle,73,,2024-08-10T08:05:04.488Z,80,False,2,0,0,202,,,2024-08-10T08:05:04.489Z
2414,clznuvg13032n4oby29dno6tn,,idle,73,,2024-08-10T08:10:05.235Z,80,False,2,0,0,202,,,2024-08-10T08:10:05.237Z
2415,clznv2289034f4obyfrv5flzq,,idle,73,,2024-08-10T08:15:04.350Z,80,False,2,0,0,202,,,2024-08-10T08:15:04.352Z
2416,clznv8b4f03674obyu4d133it,,idle,73,,2024-08-10T08:20:05.404Z,80,False,2,0,0,202,,,2024-08-10T08:20:05.416Z
2417,clznveppg03794obyf70f47ms,,idle,73,,2024-08-10T08:25:04.248Z,80,False,2,0,0,202,,,2024-08-10T08:25:04.249Z
2418,clznvldca03914obycvl67att,,idle,73,,2024-08-10T08:30:05.173Z,80,False,2,0,0,201,,,2024-08-10T08:30:05.174Z
2419,clznvrkmt03at4obyvw2qo19n,,idle,73,,2024-08-10T08:35:04.200Z,80,False,2,0,0,201,,,2024-08-10T08:35:04.201Z
2420,clznvy0qe03bv4obytejhr25n,,idle,73,,2024-08-10T08:40:04.986Z,80,False,2,0,0,201,,,2024-08-10T08:40:04.988Z
2421,clznw4n3d03dn4oby5h20qwa6,,idle,73,,2024-08-10T08:45:04.583Z,80,False,2,0,0,201,,,2024-08-10T08:45:04.585Z
2422,clznwavr003fb4obylsmuyyig,,idle,73,,2024-08-10T08:50:05.053Z,80,False,2,0,0,201,,,2024-08-10T08:50:05.054Z
2423,clznwhbgg03gb4obyymrszqu0,,idle,73,,2024-08-10T08:55:05.350Z,80,False,2,0,0,201,,,2024-08-10T08:55:05.351Z
2424,clznwnvp603i14oby1ozahu62,,idle,73,,2024-08-10T09:00:04.949Z,80,False,2,0,0,201,,,2024-08-10T09:00:04.951Z
2425,clznwu5yx03jr4oby2los2mx5,,idle,73,,2024-08-10T09:05:04.772Z,80,False,2,0,0,201,,,2024-08-10T09:05:04.773Z
2426,clznx0lo703kt4obysf4288mu,,idle,73,,2024-08-10T09:10:04.939Z,80,False,2,0,0,201,,,2024-08-10T09:10:05.026Z
2427,clznx782n03ml4obymzl4tgpv,,idle,73,,2024-08-10T09:15:04.399Z,80,False,2,0,0,201,,,2024-08-10T09:15:04.400Z
2428,clznxdgs103o94obyvfcmyf5o,,idle,73,,2024-08-10T09:20:05.253Z,80,False,2,0,0,201,,,2024-08-10T09:20:05.254Z
2429,clznxjvi503pb4oby0mhox03d,,idle,73,,2024-08-10T09:25:04.272Z,80,False,2,0,0,201,,,2024-08-10T09:25:04.273Z
2430,clznxqid503r34oby12hr4svq,,idle,73,,2024-08-10T09:30:04.690Z,80,False,2,0,0,201,,,2024-08-10T09:30:04.692Z
2431,clznxwqux03sr4obycmfn4qte,,idle,73,,2024-08-10T09:35:04.761Z,80,False,2,0,0,200,,,2024-08-10T09:35:04.762Z
2432,clzny36rq03tt4obyaoie3q17,,idle,73,,2024-08-10T09:40:05.297Z,80,False,2,0,0,200,,,2024-08-10T09:40:05.299Z
2433,clzny9t0s03vl4oby4fdrwo3v,,idle,73,,2024-08-10T09:45:04.624Z,80,False,2,0,0,200,,,2024-08-10T09:45:04.625Z
2434,clznyg13103x94obytrpf8ra8,,idle,73,,2024-08-10T09:50:04.482Z,80,False,2,0,0,200,,,2024-08-10T09:50:04.483Z
2435,clznymghv03yb4oby6wm17hjc,,idle,73,,2024-08-10T09:55:04.399Z,80,False,2,0,0,200,,,2024-08-10T09:55:04.415Z
2436,clznyt1o804034obyn8v6uyd0,,idle,73,,2024-08-10T10:00:04.173Z,80,False,2,0,0,200,,,2024-08-10T10:00:04.175Z
2437,clznyzebs041r4oby96k6fd16,,idle,73,,2024-08-10T10:05:04.831Z,80,False,2,0,0,200,,,2024-08-10T10:05:04.832Z
2438,clznz5r4b042p4obyifmj6diu,,idle,73,,2024-08-10T10:10:04.620Z,80,False,2,0,0,200,,,2024-08-10T10:10:04.620Z
2439,clznzcbls044d4obyfha2vg8x,,idle,73,,2024-08-10T10:15:05.226Z,80,False,2,0,0,200,,,2024-08-10T10:15:05.227Z
2440,clznzim63045x4obyyzqzf461,,idle,73,,2024-08-10T10:20:04.742Z,80,False,2,0,0,200,,,2024-08-10T10:20:04.743Z
2441,clznzp26f046x4obyv5cok4qv,,idle,73,,2024-08-10T10:25:05.439Z,80,False,2,0,0,200,,,2024-08-10T10:25:05.440Z
2442,clznzvoei048l4obyp9yxxbm1,,idle,73,,2024-08-10T10:30:04.587Z,80,False,2,0,0,200,,,2024-08-10T10:30:04.588Z
2443,clzo01wny04at4obyly3wpcfd,,idle,73,,2024-08-10T10:35:04.843Z,80,False,2,0,0,200,,,2024-08-10T10:35:04.844Z
2444,clzo08by904br4obyunkl96yq,,idle,73,,2024-08-10T10:40:04.553Z,80,False,2,0,0,200,,,2024-08-10T10:40:04.554Z
2445,clzo0eyv504df4oby2l10ffnx,,idle,73,,2024-08-10T10:45:05.569Z,80,False,2,0,0,199,,,2024-08-10T10:45:05.570Z
2446,clzo0l6pe04ez4obyck3vnhxd,,idle,73,,2024-08-10T10:50:04.271Z,80,False,2,0,0,199,,,2024-08-10T10:50:04.272Z
2447,clzo0rmo804fx4obybxqupeu7,,idle,72,,2024-08-10T10:55:04.903Z,80,False,2,0,0,199,,,2024-08-10T10:55:04.904Z
2448,clzo0y9no04hl4obyowxz4zvs,,idle,72,,2024-08-10T11:00:05.313Z,80,False,2,0,0,199,,,2024-08-10T11:00:05.314Z
2449,clzo14hrw04j94obyzdvpp6lj,,idle,72,,2024-08-10T11:05:05.089Z,80,False,2,0,0,199,,,2024-08-10T11:05:05.091Z
2450,clzo1ax2m04k74obylegscuv9,,idle,72,,2024-08-10T11:10:04.835Z,80,False,2,0,0,199,,,2024-08-10T11:10:04.836Z
2451,clzo1hhzb04lt4obyr7ct2tvf,,idle,72,,2024-08-10T11:15:05.541Z,80,False,2,0,0,199,,,2024-08-10T11:15:05.542Z
2452,clzo1nstp04nd4obyqzrujpjl,,idle,72,,2024-08-10T11:20:05.887Z,80,False,2,0,0,199,,,2024-08-10T11:20:05.890Z
2453,clzo1u78e04o74oby45rj159n,,idle,72,,2024-08-10T11:25:04.496Z,80,False,2,0,0,199,,,2024-08-10T11:25:04.497Z
2454,clzo20rpy04pr4obyy6ruw6uq,,idle,72,,2024-08-10T11:30:05.839Z,80,False,2,0,0,199,,,2024-08-10T11:30:05.840Z
2455,clzo272zz04r74oby92u0aljv,,idle,72,,2024-08-10T11:35:05.538Z,80,False,2,0,0,199,,,2024-08-10T11:35:05.539Z
2456,clzo2dhka04s34obypcn3lwxw,,idle,72,,2024-08-10T11:40:04.374Z,80,False,2,0,0,199,,,2024-08-10T11:40:04.375Z
2457,clzo2k43z04tt4obyjkig900j,,idle,72,,2024-08-10T11:45:05.600Z,80,False,2,0,0,199,,,2024-08-10T11:45:05.602Z
2458,clzo2qcy904vb4oby2iqijbbu,,idle,72,,2024-08-10T11:50:04.848Z,80,False,2,0,0,198,,,2024-08-10T11:50:04.849Z
2459,clzo2wryb04w74oby8gcuy3dh,,idle,72,,2024-08-10T11:55:04.261Z,80,False,2,0,0,198,,,2024-08-10T11:55:04.262Z
2460,clzo33fs504y14obynbhtz0xt,,idle,72,,2024-08-10T12:00:06.605Z,80,False,2,0,0,198,,,2024-08-10T12:00:06.607Z
2461,clzo39ne504zj4oby286wg2z3,,idle,72,,2024-08-10T12:05:04.897Z,80,False,2,0,0,198,,,2024-08-10T12:05:04.898Z
2462,clzo3g2n4050f4obyruymrhj1,,idle,72,,2024-08-10T12:10:04.599Z,80,False,2,0,0,198,,,2024-08-10T12:10:04.599Z
2463,clzo3mq6j05214obycs8drzvd,,idle,72,,2024-08-10T12:15:05.678Z,80,False,2,0,0,198,,,2024-08-10T12:15:05.679Z
2464,clzo3syvf053j4oby519egb7j,,idle,72,,2024-08-10T12:20:06.240Z,80,False,2,0,0,198,,,2024-08-10T12:20:06.241Z
2465,clzo3zd2y054f4obynv4rb5mx,,idle,72,,2024-08-10T12:25:04.589Z,80,False,2,0,0,198,,,2024-08-10T12:25:04.601Z
2466,clzo4601v055x4obykqsh715a,,idle,72,,2024-08-10T12:30:05.805Z,80,False,2,0,0,198,,,2024-08-10T12:30:05.806Z
2467,clzo4fc03057j4oby8zvi5i5x,,idle,72,,2024-08-10T12:37:29.688Z,80,False,2,0,0,198,,,2024-08-10T12:37:29.689Z
2468,clzo4opv0058f4obyiza4609l,,idle,72,,2024-08-10T12:44:47.544Z,80,False,2,0,0,198,,,2024-08-10T12:44:47.545Z
2469,clzo4xyv705at4obyna4nfx92,,idle,72,,2024-08-10T12:51:59.138Z,80,False,2,0,0,197,,,2024-08-10T12:51:59.139Z
2470,clzo574yt05bp4obywjf0f4sz,,idle,72,,2024-08-10T12:59:06.931Z,80,False,2,0,0,197,,,2024-08-10T12:59:06.932Z
2471,clzo5g9em05e54oby58j7ka6z,,idle,72,,2024-08-10T13:06:12.620Z,80,False,2,0,0,197,,,2024-08-10T13:06:12.621Z
2472,clzo5p9x905ez4oby8qpw9h21,,idle,72,,2024-08-10T13:13:13.170Z,80,False,2,0,0,197,,,2024-08-10T13:13:13.171Z
2473,clzo5y8fb05i74obyid91x73z,,idle,72,,2024-08-10T13:20:11.130Z,80,False,2,0,0,197,,,2024-08-10T13:20:11.131Z
2474,clzo673ot05j34obyp7elod46,,idle,72,,2024-08-10T13:27:04.947Z,80,False,2,0,0,196,,,2024-08-10T13:27:04.948Z
2475,clzo6ftp305lf4obylrtv4fjq,,idle,72,,2024-08-10T13:33:51.847Z,80,False,2,0,0,196,,,2024-08-10T13:33:51.848Z
2476,clzo6ohrs05mh4obyvsnmowbn,,idle,71,,2024-08-10T13:40:36.306Z,80,False,2,0,0,196,,,2024-08-10T13:40:36.307Z
2477,clzo6x2jl05op4obyq8fozasy,,idle,71,,2024-08-10T13:47:16.460Z,80,False,2,0,0,196,,,2024-08-10T13:47:16.464Z
2478,clzo75j5d05pl4oby4b6ryyiz,,idle,71,,2024-08-10T13:53:51.242Z,80,False,2,0,0,196,,,2024-08-10T13:53:51.243Z
2479,clzo7dy9e05rr4oby81ay5rwx,,idle,71,,2024-08-10T14:00:24.067Z,80,False,2,0,0,196,,,2024-08-10T14:00:24.068Z
2480,clzo7m9t605sv4oby6onq57ej,,idle,71,,2024-08-10T14:06:52.291Z,80,False,2,0,0,196,,,2024-08-10T14:06:52.292Z
2481,clzo7uj2205tr4obyga8ww2ti,,idle,71,,2024-08-10T14:13:17.519Z,80,False,2,0,0,196,,,2024-08-10T14:13:17.520Z
2482,clzo82o2205wb4obytffuxrm4,,idle,71,,2024-08-10T14:19:37.229Z,80,False,2,0,0,196,,,2024-08-10T14:19:37.230Z
2483,clzo8ar3g05xd4obyxsicgusc,,idle,71,,2024-08-10T14:25:54.448Z,80,False,2,0,0,196,,,2024-08-10T14:25:54.452Z
2484,clzo8iqi605zn4obyclagnd0y,,idle,71,,2024-08-10T14:32:06.940Z,80,False,2,0,0,195,,,2024-08-10T14:32:06.941Z
2485,clzo8qp65060j4obyh5wvo4yj,,idle,71,,2024-08-10T14:38:18.488Z,80,False,2,0,0,195,,,2024-08-10T14:38:18.489Z
2486,clzo8yj4m061h4oby3vtefqzh,,idle,71,,2024-08-10T14:44:23.861Z,80,False,2,0,0,195,,,2024-08-10T14:44:23.862Z
2487,clzo96ckh063v4obyxumq7d2m,,idle,71,,2024-08-10T14:50:28.581Z,80,False,2,0,0,195,,,2024-08-10T14:50:28.584Z
2488,clzo9e2w7064v4obysuiju8vb,,idle,71,,2024-08-10T14:56:29.287Z,80,False,2,0,0,195,,,2024-08-10T14:56:29.289Z
2489,clzo9lrgm067f4obymhef7hjg,,idle,71,,2024-08-10T15:02:27.739Z,80,False,2,0,0,195,,,2024-08-10T15:02:27.740Z
2490,clzo9tcwj068f4oby07wp75lw,,idle,71,,2024-08-10T15:08:22.120Z,80,False,2,0,0,195,,,2024-08-10T15:08:22.122Z
2491,clzoa0tc9069f4obyz7b40iw4,,discharging,71,,2024-08-10T15:14:09.983Z,80,False,2,0,0,195,,,2024-08-10T15:14:09.984Z
2492,clzoa86g006br4obysvaxn43s,,discharging,70,,2024-08-10T15:19:53.557Z,80,False,2,0,0,193,48.506762,-122.678363,2024-08-10T15:19:53.558Z
2493,clzoafk7206cv4oby1g5vqap5,,discharging,67,,2024-08-10T15:25:38.020Z,80,False,2,0,0,183,48.506762,-122.678363,2024-08-10T15:25:38.022Z
2494,clzoamtl006f14oby9181p35y,,discharging,64,,2024-08-10T15:31:16.754Z,80,False,2,0,0,175,48.506762,-122.678363,2024-08-10T15:31:16.755Z
2495,clzoau2p406g54oby21y19glh,,discharging,61,,2024-08-10T15:36:55.185Z,80,False,2,0,0,167,48.506762,-122.678363,2024-08-10T15:36:55.186Z
2496,clzob17sr06h54obydd5mvr4e,,discharging,59,,2024-08-10T15:42:28.387Z,80,False,2,0,0,162,48.506762,-122.678363,2024-08-10T15:42:28.388Z
2497,clzob87rw06jv4oby7wetghsh,,discharging,57,,2024-08-10T15:47:54.951Z,80,False,2,0,0,156,48.506762,-122.678363,2024-08-10T15:47:54.952Z
2498,clzobf8g506kv4obytj81hm1s,,discharging,54,,2024-08-10T15:53:22.399Z,80,False,2,0,0,149,48.506762,-122.678363,2024-08-10T15:53:22.400Z
2499,clzobm68b06lv4obylamxksny,,discharging,51,,2024-08-10T15:58:46.138Z,80,False,2,0,0,140,48.506762,-122.678363,2024-08-10T15:58:46.139Z
2500,clzobt0fy06o74obyu5sfbg2w,,charging,48,,2024-08-10T16:04:05.209Z,80,False,2,0,0,132,48.506762,-122.678363,2024-08-10T16:04:05.211Z
2501,clzobzsyy06p74obyhs17v2y6,,discharging,45,,2024-08-10T16:09:22.111Z,80,False,2,0,0,124,48.506762,-122.678363,2024-08-10T16:09:22.112Z
2502,clzoc6j0w06q74obyw93omq7i,,discharging,44,,2024-08-10T16:14:35.787Z,80,False,2,0,0,120,48.506762,-122.678363,2024-08-10T16:14:35.803Z
2503,clzocd5du06sr4obyff4z4i3r,,discharging,42,,2024-08-10T16:19:44.725Z,80,False,2,0,0,115,48.506762,-122.678363,2024-08-10T16:19:44.726Z
2504,clzocjnwn06tr4oby0982bij2,,discharging,40,,2024-08-10T16:24:48.667Z,80,False,2,0,0,109,48.506762,-122.678363,2024-08-10T16:24:48.668Z
2505,clzocq6e006ur4oby1m6npx9o,,discharging,38,,2024-08-10T16:29:52.556Z,80,False,2,0,0,105,48.506762,-122.678363,2024-08-10T16:29:52.557Z
2506,clzocx1us06xd4oby65jdvu85,,charging,37,,2024-08-10T16:35:10.735Z,80,False,2,0,0,101,48.506762,-122.678363,2024-08-10T16:35:13.253Z
2507,clzod3kxi06yd4obyj0bd05aj,,discharging,37,,2024-08-10T16:40:17.941Z,80,False,2,0,0,100,48.506762,-122.678363,2024-08-10T16:40:17.943Z
2508,clzod9ydm07074oby7nijxtjw,,discharging,36,,2024-08-10T16:45:10.142Z,80,False,2,0,0,100,48.506762,-122.678363,2024-08-10T16:45:10.143Z
2509,clzodg1t1071n4oby75ma3171,,idle,36,,2024-08-10T16:49:59.675Z,80,False,2,0,0,100,,,2024-08-10T16:49:59.676Z
2510,clzodm76n072p4obyhmjoywk2,,idle,36,,2024-08-10T16:54:46.627Z,80,False,2,0,0,100,,,2024-08-10T16:54:46.628Z
2511,clzods9sc073p4obybuior6dw,,idle,36,,2024-08-10T16:59:29.885Z,80,False,2,0,0,100,,,2024-08-10T16:59:29.886Z
2512,clzodyatf07634oby521l9z2z,,idle,37,,2024-08-10T17:04:11.138Z,80,False,2,0,0,100,,,2024-08-10T17:04:11.139Z
2513,clzoe4a0407774obyid83urkr,,idle,37,,2024-08-10T17:08:50.034Z,80,False,2,0,0,101,,,2024-08-10T17:08:50.035Z
2514,clzoea8ul078b4obyvasxoo8t,,idle,37,,2024-08-10T17:13:28.453Z,80,False,2,0,0,102,,,2024-08-10T17:13:28.454Z
2515,clzoegbpi07ap4obyrobk0sc6,,idle,37,,2024-08-10T17:18:12.137Z,80,False,2,0,0,102,,,2024-08-10T17:18:12.139Z
